Rank,Title,Score,Chapters/Volumes,Published
-,Jouzu ni Haramaserareru kana?,N/A,Doujinshi (1 vols),Apr 2017 - Apr 2017
-,Cracked Crystal,N/A,Doujinshi (1 vols),Apr 2017 - Apr 2017
-,Tachi Masshigura: Neko ♀ Cafe Yuri Goudou,N/A,Doujinshi (? vols),May 2017 -
-,Daishou Lovers,N/A,One-shot (? vols),Sep 2015 - Sep 2015
-,Shutter Chance,N/A,One-shot (? vols),Jun 2017 - Jun 2017
-,Ikenai Hito,N/A,Doujinshi (1 vols),May 2014 - May 2014
-,Senpai no Idenshi, Ore ni Choudai?,N/A,Manga (1 vols),May 2015 - Oct 2015
-,Trance x Ecstasy,N/A,Manga (1 vols),Jan 2017 - Nov 2017
-,Amapure,N/A,Manga (1 vols),Jun 2017 - Nov 2017
-,Hiiragi-san wa Kakure Gal no you desu.,N/A,Doujinshi (1 vols),Dec 2017 - Dec 2017
-,Commons no Ma,N/A,Doujinshi (4 vols),Dec 2017 - Aug 2019
-,Imouto ni Kareshi ga Dekita toka Chotto Imi ga Wakaranai desu.,N/A,Doujinshi (1 vols),Dec 2017 - Dec 2017
-,Tsuyoi Otoko ni Naritakute,N/A,Doujinshi (1 vols),Dec 2017 - Dec 2017
-,Onegai! Onigami-sama♥,N/A,One-shot (? vols),Nov 2015 - Nov 2015
-,Sayuki Oneesan wa Gaman ga Dekinai,N/A,Doujinshi (3 vols),Dec 2017 - Dec 2018
-,Tokitama♥Mutsu Mutsu,N/A,Manga (? vols),Aug 2013 - Dec 2013
-,Megatoro Ponchi,N/A,One-shot (? vols),Apr 2013 - Apr 2013
-,XX Love You,N/A,One-shot (? vols),Aug 2015 - Aug 2015
-,Shoujo Kaishun,N/A,Doujinshi (? vols),May 2017 -
-,Snow Temptation: Brocon Kyonyuu Ane no Ecchi na Yuuwaku,N/A,One-shot (? vols),Sep 2015 - Sep 2015
-,Oneesan to Oneechan de Sandwich,N/A,Doujinshi (1 vols),Dec 2017 - Dec 2017
-,Ookiku Naritai!,N/A,One-shot (? vols),Nov 2011 - Nov 2011
-,Gaman Shinakute Iinda yo,N/A,Doujinshi (1 vols),Aug 2017 - Aug 2017
-,Shiboritotte Ageru ne,N/A,Doujinshi (1 vols),Dec 2016 - Dec 2016
-,Ookii Keredo Ii desu ka?,N/A,Doujinshi (1 vols),Aug 2016 - Aug 2016
-,Oneesan de Gyuugyuu Tsume,N/A,Doujinshi (1 vols),May 2016 - May 2016
-,Kocchi wo Mite yo Oniichan,N/A,Doujinshi (1 vols),Dec 2015 - Dec 2015
-,Oneesan no Heya ni Hitoban dake,N/A,Doujinshi (1 vols),Aug 2015 - Aug 2015
-,Amaenbo Imouto Elly-chan,N/A,Doujinshi (2 vols),Dec 2017 - Aug 2018
-,Mr. Fiction,N/A,Manga (1 vols),May 2016 - Jan 2017
-,Only Mine,N/A,Manga (1 vols),Aug 2014 - Oct 2015
-,Daiichi Souko nite,N/A,Manga (1 vols),Aug 2015 - Feb 2016
-,Bokura no Seishun wa Shindenai,N/A,Manga (1 vols),Jun 2017 - Feb 2018
-,Mr. Gravure,N/A,Manga (1 vols),Sep 2017 - Aug 2019
-,Sensei no Iinari.,N/A,Manga (1 vols),Jul 2016 - Jan 2017
-,Shousetsuka no Oborekata,N/A,Manga (1 vols),Mar 2017 - Mar 2018
-,Neko no Kataomoi,N/A,Manga (1 vols),Jan 2016 - Apr 2017
-,Nemureru Koi no,N/A,Manga (1 vols),Jul 2014 - Apr 2015
-,Danchou no Okite,N/A,Doujinshi (1 vols),Dec 2012 - Dec 2012
-,Watashi to Kanojo to Ai to Yoku,N/A,Doujinshi (1 vols),May 2016 - May 2016
-,Nyan Nyan Shichau zo!,N/A,Manga (1 vols),Jun 2015 - Oct 2017
-,Wet Lips,N/A,Manga (1 vols),Oct 2014 - May 2017
-,Oogata Shinjin no Kyouikugakari,N/A,Manga (1 vols),Aug 2015 - Nov 2015
-,Hatsukoi Doumei,N/A,Manga (1 vols),Apr 2014 - Oct 2014
-,Abunage.,N/A,Manga (1 vols),Nov 2012 - Mar 2015
-,Rakuen,N/A,Manga (1 vols),Sep 2016 - Feb 2017
-,Sekai no Oto ga Shinai,N/A,Manga (1 vols),Apr 2015 - Oct 2015
-,Hi no Ataranai Basho,N/A,Manga (3 vols),May 2016 - Aug 2017
-,Kuronekotei Zakkichou,N/A,Manga (1 vols),Aug 2005 - Jul 2010
-,Ani wa Motokare,N/A,Manga (1 vols),Sep 2016 - Sep 2017
-,Inga no Sakana,N/A,Manga (1 vols),Jul 2013 - Jul 2014
-,Shuwashuwa, Kirari,N/A,Manga (1 vols),Jan 2014 - Nov 2014
-,Immoral Curriculum,N/A,Manga (1 vols),Nov 2016 - Feb 2017
-,Warawanakute Ii noni,N/A,Manga (1 vols),Apr 2016 - Dec 2016
-,Ouji-sama no Junan,N/A,Manga (1 vols),Apr 2016 - Apr 2017
-,Kemono no Marking,N/A,Manga (1 vols),Jan 2014 - Sep 2014
-,Oogata Shinjin no Kyouikugakari: Shinya Zangyouchuu,N/A,Manga (1 vols),Apr 2016 - Sep 2016
-,Yoake wo Matsu Kimi no Tame ni,N/A,Manga (1 vols),Jul 2016 - Sep 2016
-,Dame Inu Renairon,N/A,Manga (1 vols),Jan 2016 - Sep 2016
-,Paicchu♥,N/A,Manga (1 vols),Jul 2015 - Sep 2017
-,Mama ni Naisho no Hatsujouki,N/A,Manga (1 vols),Nov 2015 - Aug 2017
-,Arawa Tawawa,N/A,Manga (1 vols),May 2013 - Dec 2016
-,Koi no Uranai Yokochou,N/A,Manga (1 vols),Aug 2013 - Dec 2013
-,Omae no Mae de Naku Mon ka,N/A,Manga (2 vols),Nov 2016 - Oct 2017
-,Kyuubi no Kitsune to Namagusa Bouzu,N/A,Manga (1 vols),Mar 2017 - Dec 2017
-,Petanko♥Bitch,N/A,Manga (1 vols),Aug 2016 - Oct 2017
-,Vampire wa Kuwazugirai,N/A,Manga (2 vols),Dec 2012 - Aug 2013
-,Imouto☆Attack,N/A,One-shot (? vols),Jul 2009 - Jul 2009
-,Otonari Kanojo.,N/A,Manga (1 vols),Oct 2009 - Feb 2012
-,Maid Zenya,N/A,One-shot (? vols),Nov 2012 - Nov 2012
-,Goth Sis,N/A,One-shot (? vols),Nov 2009 - Nov 2009
-,Mondai x Kyoudai,N/A,One-shot (? vols),May 2010 - May 2010
-,Imouto Mama!,N/A,Manga (? vols),Jul 2008 - Nov 2008
-,Osananajimi no Yuuwaku,N/A,One-shot (? vols),Feb 2012 - Feb 2012
-,Issai-san no Himitsu,N/A,One-shot (? vols),Mar 2012 - Mar 2012
-,Sunao ga Ichiban,N/A,One-shot (? vols),Oct 2012 - Oct 2012
-,Saihyou to Tokeru,N/A,Manga (1 vols),Mar 2018 - Jan 2020
-,Kakkowarui Hinata-kun,N/A,Manga (1 vols),Mar 2012 - Sep 2013
-,Ayamachi wa Shinshi no Tashinami,N/A,Manga (1 vols),Jun 2011 - Oct 2014
-,Shinmurou Kitan,N/A,Manga (1 vols),Mar 2017 - Dec 2017
-,Gokudou Naive,N/A,Manga (1 vols),Jan 2013 - Jul 2014
-,Please, Marry Me!!,N/A,Manga (1 vols),Mar 2013 - Mar 2015
-,Kuro Wanko to Kin Kitsune,N/A,Manga (1 vols),Nov 2012 - May 2013
-,Spin Out,N/A,Manga (2 vols),Dec 2012 - Apr 2015
-,Aisaretatte Nugimasen.,N/A,Manga (1 vols),Jul 2015 - May 2017
-,Netsushintouritsu,N/A,Manga (1 vols),Aug 2012 - Oct 2016
-,Seishun Scrap,N/A,Manga (1 vols),Mar 2014 - May 2015
-,Kabeana Gossip Star,N/A,Manga (1 vols),Feb 2018 - Jul 2018
-,#Futsuu no Onnanoko,N/A,Manga (1 vols),Aug 2016 - Apr 2017
-,Koi no Chitsujo,N/A,Manga (1 vols),Jan 2011 - Feb 2012
-,Sex Drive,N/A,Manga (1 vols),Nov 2004 - Apr 2011
-,Irony Dress ni Sayonara dj – Honto wa Chotto ne,N/A,Doujinshi (1 vols),Dec 2016 - Dec 2016
-,Akuma no Shitsumon,N/A,Manga (1 vols),Sep 2011 - Sep 2013
-,Diamond,N/A,Manga (1 vols),Oct 2009 - Aug 2010
-,Long For,N/A,Manga (1 vols),Apr 2011 - Feb 2012
-,Kininaru Anepai,N/A,One-shot (? vols),Jun 2017 - Jun 2017
-,Bokura no Koi to Seishun no Subete,N/A,Manga (1 vols),Jan 2017 - Aug 2017
-,Otona ni Nattara Zenbu Kudasai,N/A,Manga (1 vols),Mar 2017 - Oct 2017
-,Aisaretagari no Cantabile,N/A,Manga (1 vols),Jul 2017 - Mar 2018
-,Vampire wa Gaman Dekinai,N/A,Manga (4 vols),Jun 2014 - Feb 2017
-,Sanshimai Show Time: Moshi Ore ga 10-nenmae no Sugata de Seishun Yarinaosetara,N/A,Manga (1 vols),Jul 2016 - Oct 2017
-,Yankee JC Bokobokorin!,N/A,Doujinshi (1 vols),Aug 2016 - Aug 2016
-,Danshaku no Aijin,N/A,Manga (1 vols),Oct 2011 - Feb 2013
-,Maken no Kishi,N/A,Manga (1 vols),May 2016 - Jul 2017
-,Nyotai-ka Pandemic,N/A,Doujinshi (4 vols),Dec 2014 - Apr 2018
-,Tsuranaru Stella,N/A,Manga (1 vols),Jul 2015 - Jun 2017
-,Okottenai nara Kocchi Muite,N/A,Manga (1 vols),Jun 2014 - Oct 2014
-,Nakanaide yo Baby,N/A,Manga (1 vols),Jul 2015 - Jun 2016
-,Wakaki Taketora-kun no Nayami,N/A,Manga (1 vols),Feb 2016 - Jan 2017
-,Shuchuu ni Otoshite Ii desu ka,N/A,Manga (? vols),Mar 2016 -
-,Fubin na Ore to Kuzu Ouji,N/A,Manga (1 vols),Nov 2017 - Jul 2019
-,Aishite Kureru Hito ga, Ousama,N/A,Manga (1 vols),Nov 2016 - Jul 2017
-,Graphite,N/A,Doujinshi (1 vols),Sep 2015 - Sep 2015
-,Chuu Shite Vampire Girls,N/A,Doujinshi (4 vols),Aug 2010 - Aug 2017
-,Gakuen Seishori Katsudou,N/A,Manga (1 vols),Nov 2016 - Nov 2017
-,Shita no Okuchi de Chu♥Chu♥Shiyo,N/A,Manga (1 vols),Sep 2016 - Jan 2018
-,Specialite wo Douzo,N/A,Manga (1 vols),Jul 2011 - May 2012
-,Houkago Gal Hame Nikubenki,N/A,Manga (1 vols),May 2015 - Nov 2017
-,Boku no Sensei,N/A,Doujinshi (1 vols),Nov 2017 - Nov 2017
-,Hatsumono Papa (Kari),N/A,Manga (1 vols),Nov 2015 - Jul 2016
-,Photograph,N/A,Manga (1 vols),May 2016 - Jan 2018
-,Super Natural,N/A,Manga (1 vols),Oct 2014 - Aug 2015
-,Super Natural/Jam,N/A,Manga (1 vols),Dec 2015 - Feb 2017
-,Soushi Souai,N/A,Manga (1 vols),May 2016 - Dec 2017
-,Kounai Baishun,N/A,Manga (1 vols),May 2016 - Jan 2018
-,Houkago Hamekatsu Diary,N/A,Manga (1 vols),Jun 2016 - Dec 2017
-,Sakare Seishun!! Ragai Katsudou,N/A,Manga (1 vols),Nov 2015 - Oct 2017
-,Hijitsuzaisei Shoujo,N/A,Manga (1 vols),Jun 2015 - Sep 2017
-,Kashimashi Biyori.,N/A,Manga (1 vols),Aug 2014 - Jul 2017
-,Joshikousei,N/A,Manga (1 vols),Jan 2016 - Nov 2017
-,Wakeari Rankou♪Haraminex!,N/A,Manga (1 vols),Jul 2015 - Sep 2017
-,Koakuma Kanojo no Sex Jijou.,N/A,Manga (1 vols),Jan 2012 - Aug 2017
-,Chibikko H,N/A,Manga (1 vols),Nov 2016 - Jan 2018
-,Fuwatoro,N/A,Manga (1 vols),Jun 2016 - Mar 2018
-,Yumemiru Rabbit,N/A,One-shot (? vols),Nov 2016 - Nov 2016
-,Junai Lyricism,N/A,Manga (1 vols),Dec 2014 - Nov 2016
-,Milking♥,N/A,Manga (1 vols),Jul 2016 - Apr 2018
-,Kakushigoto One Room,N/A,Manga (1 vols),Jun 2017 - Apr 2018
-,Oazuke no Scenario,N/A,Manga (1 vols),Nov 2017 - May 2018
-,Katte ni Hero Yattemasu.,N/A,Manga (? vols),Jan 2018 -
-,Tinderbox,N/A,Manga (1 vols),Aug 2016 - Feb 2018
-,Hasande Ageru,N/A,Manga (1 vols),Sep 2014 - Oct 2017
-,Itsuwari Triangle,N/A,Manga (1 vols),Apr 2017 - Aug 2017
-,Hatsujou Switch: Otosareta Shoujo-tachi,N/A,Manga (1 vols),Jul 2015 - Jul 2017
-,Niisan no Tomodachi,N/A,Manga (1 vols),May 2016 - Jan 2017
-,Inside Sex,N/A,Manga (1 vols),May 2017 - Jan 2018
-,Hachi,N/A,Manga (1 vols),Jul 2015 - Mar 2016
-,Badass,N/A,Manga (1 vols),Feb 2018 - Jun 2021
-,Fetters,N/A,Doujinshi (4 vols),Mar 2013 - Oct 2015
-,Dekiai Kare to Oishii Douseichuu,N/A,Manga (1 vols),Jul 2014 - Oct 2014
-,Gakusei Kaikan,N/A,Manga (1 vols),Oct 2016 - Jul 2017
-,Oyako Sankan,N/A,Manga (1 vols),Apr 2015 - Sep 2017
-,Pako Houdai,N/A,Manga (1 vols),Nov 2013 - Oct 2017
-,Himegoto♥Switch,N/A,Manga (1 vols),Jun 2012 - Dec 2014
-,Boku ga Kemono Sex ni Hamaru made,N/A,Manga (1 vols),May 2016 - Aug 2017
-,Oppai March,N/A,Manga (1 vols),Apr 2016 - Jan 2018
-,Minami-sensei no Tadashii Seikyouiku Jugyou,N/A,Manga (1 vols),Nov 2015 - Mar 2017
-,Hyougaki Sedai Shojo Okashi-tai Rachikkusu!!,N/A,Manga (1 vols),Oct 2015 - Sep 2017
-,Kinou Nani Tabeta? dj - Kenji to Shiro-san,N/A,Doujinshi (3 vols),Dec 2015 - Dec 2017
-,Megumi no Oshigoto,N/A,Manga (1 vols),Jul 2016 - Dec 2017
-,Watashi to Papa no Maji Soukan,N/A,Manga (1 vols),Apr 2016 - Jul 2017
-,Virgin Holic,N/A,Manga (1 vols),Apr 2014 - Nov 2015
-,Matsuri,N/A,Doujinshi (2 vols),Aug 2013 - Dec 2013
-,Chiisana Seikatsu,N/A,Doujinshi (4 vols),Oct 2014 - Dec 2015
-,Träumerei,N/A,Manga (? vols),May 2016 - May 2017
-,Obsidian no Akuma,N/A,Doujinshi (1 vols),Aug 2016 - Aug 2016
-,Kishi to Hakobiya,N/A,Doujinshi (4 vols),Dec 2016 - Aug 2018
-,Sono Yubisaki de Korogashite,N/A,Manga (1 vols),Feb 2015 - Oct 2016
-,Seifuku JK,N/A,Manga (1 vols),Apr 2013 - Jun 2017
-,Icha Bitch,N/A,Manga (1 vols),Mar 2017 - May 2018
-,Sensei, Docchi ka Erande yo,N/A,Manga (1 vols),Mar 2018 - Jul 2018
-,Joshi Shougakusei no Oujo-sama,N/A,Manga (3 vols),Dec 2017 - Feb 2020
-,Hoshi ni Ochiru Efude,N/A,Manga (2 vols),Oct 2015 - Nov 2016
-,Neechan no Sakauramix,N/A,One-shot (? vols),Dec 2015 - Dec 2015
-,Enji ni Somaru,N/A,Manga (1 vols),Aug 2016 - Apr 2018
-,Mozzarella,N/A,Manga (1 vols),Oct 2016 - Jan 2018
-,Ibitsu na Ai no Su,N/A,Manga (1 vols),Jan 2017 - Apr 2018
-,Kokoro Hodokeba,N/A,One-shot (? vols),May 2018 - May 2018
-,Nokogiri Yama,N/A,One-shot (? vols),Nov 2008 - Nov 2008
-,Yorimichi,N/A,One-shot (? vols),Feb 2008 - Feb 2008
-,Rikashitsu,N/A,One-shot (? vols),May 2008 - May 2008
-,Mahou Shoujo Ichigo II,N/A,One-shot (? vols),Nov 2008 - Nov 2008
-,Tsuzuru-chan After,N/A,One-shot (? vols),Sep 2017 - Sep 2017
-,Warui Ko,N/A,One-shot (? vols),Oct 2007 - Oct 2007
-,Tonari no Henshitsusha,N/A,One-shot (? vols),Feb 2008 - Feb 2008
-,Aru Shounikai no Ura Karte,N/A,One-shot (? vols),Sep 2011 - Sep 2011
-,Charge shite! Koume-chan,N/A,One-shot (? vols),Aug 2011 - Aug 2011
-,Spats Shoujo Manorin,N/A,One-shot (? vols),Nov 2011 - Nov 2011
-,Machigaisagashi,N/A,One-shot (? vols),Dec 2011 - Dec 2011
-,Onnanoko wo Attameru Houhou,N/A,One-shot (? vols),Feb 2012 - Feb 2012
-,Osanai 135-san,N/A,One-shot (? vols),Aug 2018 - Aug 2018
-,Kimi Omou Koi,N/A,Manga (1 vols),Feb 2017 - Jan 2018
-,Juuai Kantsuu,N/A,Manga (1 vols),Aug 2015 - Feb 2017
-,Fork in the Road,N/A,Manga (1 vols),Dec 2010 - Aug 2012
-,Reincarnation,N/A,Manga (? vols),Jun 2018 -
-,Real≠Game√H,N/A,Manga (1 vols),Aug 2017 - Jul 2018
-,Daienjou: Ikare Ikasare Iki Ikare,N/A,Manga (1 vols),Jan 2016 - Sep 2017
-,Ikujinashi no Koi,N/A,Manga (1 vols),Jun 2015 - Oct 2015
-,Shinyuu to H shitemimashita,N/A,Manga (1 vols),Jun 2014 - Mar 2015
-,Jupiter ni Onegai,N/A,Manga (1 vols),Dec 2011 - Aug 2016
-,Sukoshi Fushigi na Kakuu Trip,N/A,Manga (1 vols),Mar 2011 - Mar 2014
-,Sekuhara Brothers,N/A,Manga (1 vols),Jul 2013 - May 2014
-,Fushidara-sei no Ouji-sama,N/A,Manga (1 vols),Apr 2017 - May 2018
-,Omega wa Bed de Uso wo Tsuku,N/A,Manga (? vols),Jan 2018 -
-,Anemone no Shishuu,N/A,Manga (? vols),Jun 2017 -
-,Shijima no Tsuki,N/A,Manga (2 vols),May 2014 - Apr 2017
-,Natsu-iro Moratorium,N/A,Manga (1 vols),Dec 2012 - Feb 2014
-,Nikushoku no Buka,N/A,Manga (1 vols),Aug 2016 - Jun 2017
-,Hoshikuzu to Hatsukoi: Hyakunen-sou Monogatari,N/A,Manga (1 vols),May 2015 - Sep 2016
-,Wonder Border,N/A,Manga (1 vols),Jun 2016 - Jun 2017
-,Shoujo Terrarium,N/A,Doujinshi (3 vols),Aug 2016 - Aug 2017
-,Keiyaku Doreizuma,N/A,Manga (1 vols),Oct 2016 - Sep 2017
-,Juujutsu Kyoushi,N/A,Manga (1 vols),1994 - 1994
-,Umi de Hirotta Kimi ni Sasagu,N/A,Manga (1 vols),Nov 2017 - Jul 2018
-,Danshiryou no Omocha,N/A,Manga (10 vols),Jan 2013 - Feb 2019
-,Juujin Kareshi no Dokusenyoku,N/A,Manga (1 vols),Jan 2015 - Nov 2016
-,Danshi-Kon Manual,N/A,Manga (1 vols),Jun 2012 - Dec 2012
-,Wandervogel,N/A,Manga (1 vols),Dec 2015 - Feb 2017
-,Ijimete Ageru.,N/A,Manga (1 vols),Jul 2014 - May 2015
-,Himegoto-biyori,N/A,Manga (? vols),Oct 2017 -
-,Gray to Blue no Ai made,N/A,Manga (1 vols),Feb 2015 - Apr 2016
-,Dekiai no Ori,N/A,Manga (1 vols),Oct 2013 - Apr 2014
-,Nigenaide, Rinjin-kun,N/A,Manga (1 vols),Oct 2016 - Dec 2017
-,Futari Hyakkei: Kaze no Owari Haru no Hajimari,N/A,One-shot (? vols),Mar 2015 - Mar 2015
-,Ai no Jikken,N/A,Manga (1 vols),May 2015 - May 2015
-,Osananajimi ga Yatteru no wo Nozokimi shichaimashita,N/A,Manga (1 vols),Dec 2016 - Dec 2017
-,Senya Ichiya Happy Ever After,N/A,Manga (1 vols),Apr 2016 - Jul 2017
-,Senya Ichiya Arabian Tonight,N/A,Manga (1 vols),Apr 2018 - Dec 2019
-,Itsuka Kimi ni Korosareru,N/A,Manga (? vols),Oct 2017 - Nov 2017
-,Sabi no Yume,N/A,Manga (2 vols),Dec 2014 - Apr 2017
-,Ooyasan to Himo,N/A,Manga (1 vols),Feb 2011 - Sep 2012
-,Harenchi.,N/A,Manga (1 vols),Jul 2015 - Aug 2017
-,My Dear Maid: One Day,N/A,One-shot (? vols),Dec 2016 - Dec 2016
-,Yuri no Tsubomi ga Saku Koro ni,N/A,Manga (1 vols),Jul 2016 - Sep 2018
-,Mesugaki dakedo Hatsuiku Ii node Semen Kyouiku Shitemita,N/A,Manga (1 vols),Aug 2015 - Jun 2017
-,Makka na Freesia,N/A,Manga (? vols),Oct 2018 -
-,Otoko ni Dakareru Tame ni Umaretekita,N/A,Manga (1 vols),Apr 2016 - Jun 2017
-,Banbi,N/A,Manga (1 vols),Sep 2016 - May 2017
-,Kono Inu wa Mada Amai Doku wo Shiranai,N/A,Manga (2 vols),Jun 2017 - Nov 2019
-,Aimai Synchronicity,N/A,Manga (1 vols),Aug 2011 - Jan 2017
-,S+Rush!!,N/A,Manga (1 vols),Apr 2012 - Oct 2012
-,17,N/A,Manga (3 vols),Jul 2015 - Jan 2019
-,Ore to Atashi to Shinsekai,N/A,Manga (? vols),Jan 2016 -
-,Otome no Yuigon,N/A,Manga (1 vols),1989 - 1989
-,Amaeru nara Mayonaka ni,N/A,Manga (1 vols),May 2017 - Mar 2018
-,Kyouiku♡Jisshuu,N/A,Manga (1 vols),Dec 2013 - Feb 2018
-,Trans Bitch,N/A,Manga (1 vols),Oct 2016 - May 2018
-,Household Affairs,N/A,Manhwa (? vols),Jul 2015 - Oct 2018
-,Kirai no Hantai,N/A,Manga (1 vols),Oct 2013 - Jan 2014
-,Joshiochi!: 2-kai kara Eromusume ga Futtekite, Ore no Are ni!?,N/A,Manga (? vols),Jul 2016 -
-,Hatsu Ecchi no Oaite wa... Masaka no Houtai Otoko!?,N/A,Manga (? vols),Jun 2016 -
-,Ori no Naka, Watashi wa Midara ni Kowasareru.,N/A,Manga (4 vols),Dec 2015 - Jun 2018
-,Ore no Jouwan Nitoukin, Ecchi na Me de Miteta desho?,N/A,Manga (? vols),Nov 2017 -
-,38°C no Kiss: Manatsu no Gogo, Cooler ga Kowareta Heya de...,N/A,Manga (5 vols),Jun 2017 - Mar 2020
-,Iyarashii Koto Shite,N/A,Manga (1 vols),Feb 2015 - Mar 2017
-,Gozen 0-ji no Shitsuren Doukoukai,N/A,Manga (1 vols),Jan 2016 - Jul 2018
-,Gakuran no Naka made Sawatte Hoshii,N/A,Manga (? vols),Jan 2018 -
-,Torikago no Naka no Kimi,N/A,Manga (1 vols),Sep 2015 - May 2016
-,Totsuzen, Doukyonin ni Marking Saremashita,N/A,Manga (1 vols),Sep 2016 - Dec 2016
-,Naji to Claudia,N/A,One-shot (? vols),Jul 2018 - Jul 2018
-,Hajimete no: Date H-hen,N/A,Manga (1 vols),Jan 2017 - Oct 2017
-,Yue ni Hitozuma wa Netorareta.,N/A,Manga (1 vols),Oct 2013 - Sep 2018
-,Taihen na Koto ni Natte Shimatta,N/A,Light Novel (1 vols),Jun 2017 - Jun 2017
-,Love Juice,N/A,Manga (1 vols),Aug 2017 - Sep 2018
-,Mukandou-kei Kouhai Kanojo,N/A,One-shot (? vols),Apr 2017 - Apr 2017
-,Swap Slave,N/A,Manga (1 vols),Oct 2015 - Jul 2016
-,Boku, Ecchi na Tenshi desu!,N/A,Manga (1 vols),May 2017 - Mar 2018
-,Koisuru Doubutsu,N/A,Manga (1 vols),Sep 2015 - Jan 2017
-,S to Bocchama,N/A,Manga (1 vols),Oct 2009 - Jun 2012
-,Otogi,N/A,Manga (1 vols),Apr 2013 - Dec 2013
-,Sakkon no Cinderella wa Kutsu wo Otosanai.,N/A,Light Novel (1 vols),Mar 2018 - Mar 2018
-,Mon♥Musu Honey,N/A,Manga (1 vols),Sep 2015 - Mar 2018
-,Rental Girls,N/A,Manhwa (? vols),Mar 2018 - Oct 2019
-,Marble,N/A,Manga (1 vols),Sep 2013 - Dec 2017
-,Monzetsu Freestyle,N/A,Manga (1 vols),Feb 2017 - Aug 2018
-,Dono Ana demo Kimochi Ii♥,N/A,Manga (1 vols),Jul 2015 - Nov 2017
-,Oniichan Asobo♡,N/A,Manga (1 vols),Feb 2016 - Apr 2017
-,Rental Kanojo,N/A,Doujinshi (1 vols),Aug 2018 - Aug 2018
-,Sister Complex,N/A,Doujinshi (1 vols),Dec 2018 - Dec 2018
-,Nyuugi Senyou Shimai,N/A,Doujinshi (1 vols),May 2015 - May 2015
-,Condensed Wife,N/A,Doujinshi (1 vols),Aug 2017 - Aug 2017
-,Heijitsu no Tanoshimikata,N/A,Doujinshi (1 vols),Dec 2015 - Dec 2015
-,Kanjuku Chijo,N/A,Manga (1 vols),Apr 2013 - Sep 2017
-,Yarimoku Kouen,N/A,Doujinshi (1 vols),Aug 2018 - Aug 2018
-,Hinagiku Virgin Lost Club e Youkoso♡,N/A,Manga (1 vols),Jan 2018 - Oct 2018
-,Ameshizuku,N/A,Manga (1 vols),Jan 2013 - Jul 2015
-,Senaka no Kokuhaku,N/A,Manga (1 vols),Nov 2015 - Jan 2018
-,Junai Orgasm,N/A,Manga (1 vols),May 2014 - Mar 2017
-,VR Eroge Yattetara Isekai ni Tensei shita node, Bishoujo Maou wo Dorei-ka suru: Cloth Out Saber,N/A,Light Novel (? vols),Mar 2018 -
-,Aru Hi, Bokura ga Koi ni Ochitara,N/A,Manga (1 vols),Aug 2009 - Dec 2010
-,Warui Ko dakedo Aishite yo,N/A,Manga (1 vols),Mar 2016 - Jun 2017
-,Jounetsu no Arika,N/A,Manga (1 vols),Mar 2012 - Jul 2012
-,Ibitsu na Bokura no Katachi,N/A,Manga (? vols),Jun 2018 -
-,Kyouken Hachiko,N/A,Manga (3 vols),Aug 2017 - Nov 2018
-,Ohigara mo Yoku,N/A,Manga (1 vols),Jan 2016 - Sep 2016
-,Seishun Girigiri Overline,N/A,Manga (1 vols),May 2017 - Jan 2018
-,♡♡♡ suru Onnanoko,N/A,Manga (1 vols),Feb 2018 - Nov 2019
-,Peaceful H!,N/A,Manga (1 vols),Aug 2016 - Jun 2017
-,Refrain,N/A,Manga (1 vols),Oct 2014 - Apr 2015
-,Futari no Netsuryou,N/A,Manga (1 vols),Nov 2009 - Jun 2013
-,Ore no Yuugai na Isekai,N/A,Manga (1 vols),Oct 2017 - Sep 2018
-,Korogariochite Ame to Muchi,N/A,Manga (1 vols),Oct 2017 - Aug 2018
-,Metamorphose,N/A,Manga (1 vols),Dec 2017 - Sep 2018
-,Haru to Ao,N/A,Manga (1 vols),Jul 2016 - Aug 2018
-,Nurunuru Yuri♥OL,N/A,Manga (1 vols),Feb 2014 - May 2017
-,Bakunyuu Hitozuma Senshi Pure Maiden: Geneki Fukki shita Bishoujo Senshi wo Netori Haramase Onaho Harem!,N/A,Light Novel (1 vols),Nov 2017 - Nov 2017
-,Kyonyuu Dosukebe Gakuen: Shojo-tachi no Tomaranai Koshizukai,N/A,Light Novel (1 vols),Dec 2017 - Dec 2017
-,Kimi wa Koi wo Shiranai,N/A,Manga (1 vols),Feb 2018 - Nov 2018
-,Junjou Seibutsu,N/A,Manga (1 vols),Jun 2006 - Mar 2009
-,Oborozukiyo ni Ginrou to Naku,N/A,Doujinshi (1 vols),Mar 2018 - Mar 2018
-,Hakui no Tenshi wa Osewazuki! Love Love Ecchi na Nyuuin Seikatsu,N/A,Light Novel (1 vols),Feb 2018 - Feb 2018
-,Do M na High Elf-san to Isekai Haramase Slow Life,N/A,Light Novel (1 vols),Jan 2018 - Jan 2018
-,The Best Time of Youth,N/A,Manga (1 vols),Jan 2018 - Sep 2018
-,Koi ni Ochita Incubus,N/A,Manga (1 vols),Mar 2017 - Aug 2017
-,Ai ga Omotai Incubus,N/A,Manga (1 vols),Nov 2017 - Apr 2018
-,Tobi ni Koumori,N/A,Manga (1 vols),Jul 2018 - Dec 2018
-,Love Me Tender,N/A,Manga (1 vols),Feb 2009 - Jul 2017
