Rank,Title,Score,Chapters/Volumes,Published
15171,Tenkuu no Escaflowne,6.20,Manga (8 vols),Dec 1994 - Jan 1998
15172,Maken X Another,6.20,Manga (3 vols),Jan 2000 - Nov 2001
15173,Aokushimitama Blue Seed,6.20,Manga (2 vols),Feb 1992 - Jun 1996
15174,Dendou Darlin',6.20,Manga (1 vols),Apr 2005 - Apr 2005
15175,Yuugeki Uchuu Senkan Nadesico,6.20,Manga (4 vols),Sep 1996 - Feb 1999
15176,Portus,6.20,Manga (1 vols),Jan 2006 - Jan 2006
15177,Shounen Shoujo Romance,6.20,Manga (3 vols),2002 - 2002
15178,Pushu~ke~!! Psyche!,6.20,One-shot (? vols),2007 - 2007
15179,Death God 4,6.20,Manga (2 vols),2007 - 2007
15180,Dororon Enbi-chan,6.20,Manga (1 vols),2000 -
15181,Shibuya de Aimashou,6.20,Manga (1 vols),1991 - 1991
15182,One Missed Call,6.20,Manga (2 vols),2007 - 2007
15183,Blue Eyes,6.20,Doujinshi (1 vols),-
15184,Ordinary±,6.20,Manga (1 vols),May 2002 - Nov 2002
15185,Yururizumu,6.20,Manga (1 vols),Jun 2006 - Nov 2006
15186,Grim Reaper,6.20,Manga (1 vols),Dec 2004 - Dec 2004
15187,When She Touches Me,6.20,One-shot (? vols),1997 - 1997
15188,Tsuujou Kougeki ga Zentai Kougeki de 2-kai Kougeki no Okaasan wa Suki desu ka?,6.20,Manga (5 vols),Sep 2017 - Jan 2021
15189,Oniisan no Hikkoshi no Katazuke ga Susumanai,6.20,Manga (? vols),Nov 2017 -
15190,Monster no Goshujinsama,6.20,Manga (? vols),Oct 2017 -
15191,Hitokui Dungeon e Youkoso! The Comic,6.20,Manga (? vols),May 2017 -
15192,Doushitemo Hametsu Shitakunai Akuyaku Reijou ga Gendai Heiki wo Te ni Shita Kekka ga Kore desu,6.20,Manga (? vols),May 2019 -
15193,Koisuru Otome wa Eromanga ni Yume wo Miru,6.20,Manga (2 vols),Aug 2019 - Jul 2020
15194,23-ku Tokyo Majo,6.20,Manga (2 vols),Dec 2019 - Aug 2020
15195,Boku to Roboko,6.20,Manga (? vols),Jul 2020 -
15196,Hazure Aka Madoushi wa Kenja Time ni Musou suru,6.20,Manga (? vols),Sep 2020 -
15197,Gensaku Hinatazaka,6.20,Manga (? vols),Mar 2021 - Apr 2021
15198,Sono Toki Shuraba ga Ugoita,6.20,Manga (2 vols),Apr 2021 - Feb 2022
15199,Switch Witch,6.20,Manga (6 vols),Feb 2014 - Jul 2016
15200,Hi-Fi Cluster,6.20,Manga (3 vols),Sep 2014 - Jan 2015
15201,Dragon Recipe,6.20,Manhwa (2 vols),Dec 2013 - Jul 2014
15202,Void,6.20,Manga (1 vols),2010 - Sep 2010
15203,Cecile no Kimochi,6.20,One-shot (? vols),Jun 2006 - Jun 2006
15204,Nanika Mochigattemasu ka,6.20,Manga (5 vols),Nov 2009 - Mar 2015
15205,Haruwaka,6.20,Manga (2 vols),Aug 2010 - Feb 2012
15206,Dokuro no Yakata,6.20,Manga (1 vols),Apr 1995 - Apr 1995
15207,Boku wa Hajikko ga Suki,6.20,Manga (3 vols),Sep 2011 - Feb 2013
15208,Family Complete+,6.20,Manga (1 vols),Mar 2012 - Aug 2013
15209,Sukumi's!,6.20,Manga (1 vols),Aug 2012 - Apr 2013
15210,Hiki,6.19,Manga (1 vols),2007 - 2007
15211,Onnanoko Tokidoki Otokonoko,6.19,Manga (1 vols),2010 - 2010
15212,Juushin Liger,6.19,Manga (2 vols),Mar 1989 - Jan 1990
15213,Kokken,6.19,One-shot (? vols),2011 - 2011
15214,All Nude,6.19,Manga (1 vols),1986 - 1996
15215,Ageha,6.19,Manga (2 vols),Apr 2012 - Jun 2013
15216,Baby Face,6.19,One-shot (? vols),Dec 1991 - Dec 1991
15217,Yuri Yuugi,6.19,One-shot (? vols),Oct 2008 - Oct 2008
15218,Saikyou no Shuzoku ga Ningen Datta Ken,6.19,Manga (7 vols),Jul 2018 - May 2021
15219,Soushikikan to Watashi no Jijou,6.19,Manga (1 vols),Mar 2015 - Aug 2015
15220,Shijou Saikyou no Mahou Kenshi, F-Rank Boukensha ni Tensei suru: Kensei to Matei, Futatsu no Zense wo Motta Otoko no Eiyuutan,6.19,Manga (? vols),Sep 2019 -
15221,Isekai no Senshi toshite Kuni ni Manekareta kedo, Kotowatte Heishi kara Hajimeru Koto ni Shita,6.19,Manga (? vols),Mar 2020 -
15222,Rabuka,6.19,One-shot (? vols),Jun 2021 - Jun 2021
15223,Neru: Bugei Dogyou,6.19,Manga (3 vols),Jul 2021 - Nov 2021
15224,B Group no Shounen X,6.19,Manga (3 vols),Oct 2015 - Feb 2018
15225,Ikitemasu ka? Honda-kun,6.19,Manga (3 vols),Jul 2016 - Feb 2018
15226,Fukukaichou Ganbaru.,6.19,Manga (1 vols),Aug 2016 - Oct 2017
15227,Tanaka: Nenrei Equal Kanojo Inaireki no Mahoutsukai the Comic,6.19,Manga (3 vols),Jul 2016 - May 2018
15228,Dorei Yuugi,6.19,Manga (11 vols),Jun 2017 - Nov 2019
15229,Angel/Dust Neo,6.19,Manga (1 vols),Jul 2002 - May 2003
15230,St. Men's Cafe,6.19,One-shot (? vols),-
15231,Kyoko,6.19,Manga (2 vols),1996 - 1996
15232,Okitsune-sama de Chu,6.19,Manga (4 vols),Jun 2003 - Jul 2006
15233,Virgin Hotel,6.19,Manga (3 vols),Oct 2006 - Apr 2008
15234,Child Hazard,6.19,One-shot (? vols),2000 - 2000
15235,ConVeni-N,6.19,Manga (1 vols),Jun 2006 - Dec 2007
15236,Yellow Heart,6.19,Manga (3 vols),Jan 2001 - Jan 2001
15237,Watashi no Kidou,6.19,One-shot (? vols),Sep 2007 - Sep 2007
15238,Vampire Wing,6.19,Manga (? vols),Jan 2009 - Jul 2010
15239,Atashi Hitori de Daijoubu,6.19,One-shot (? vols),2000 - 2000
15240,Ore ga xx de Model Debut!?,6.19,One-shot (? vols),Aug 2013 - Aug 2013
15241,08:05 no Hengao-san,6.19,One-shot (? vols),Aug 2012 - Aug 2012
15242,Akaaka to Shita Chi no Monogatari,6.19,Manga (6 vols),Apr 2014 - Mar 2017
15243,Carnaval Glare,6.19,Manga (1 vols),Feb 2013 - Oct 2013
15244,Ashita no Kimi ni Dekiru Koto,6.19,One-shot (? vols),Apr 2012 - Apr 2012
15245,Saiteihen no Otoko,6.18,Manga (3 vols),Nov 2011 - Dec 2012
15246,Natsu ga Owattemo Atsui,6.18,One-shot (? vols),Aug 2010 - Aug 2010
15247,Akoya Tsutae,6.18,Manga (3 vols),Dec 2013 - Sep 2014
15248,Take Dake Dake!: Takedakei Gentei,6.18,Manga (3 vols),Jun 2013 - Aug 2014
15249,Cigarette Anthology,6.18,Manga (2 vols),Dec 2012 - Jun 2013
15250,Oingo to Boingo Kyoudai Daibouken,6.18,Manga (1 vols),Oct 2002 - Oct 2002
15251,Yakedo Shoujo,6.18,Manga (4 vols),Mar 2017 - Jul 2018
15252,Jinrou Game: Crazy Fox,6.18,Manga (4 vols),Apr 2017 - Mar 2019
15253,Space Chef Caisar,6.18,Manga (1 vols),2010 - 2010
15254,Romantic Egoist,6.18,Manga (1 vols),Jan 2008 - Jun 2009
15255,Saitei na Hito wo Suki ni Narimashita,6.18,One-shot (? vols),Dec 2011 - Dec 2011
15256,Sekai wo Sukuu Tame ni Watashi to Asachun Dekimasu ka?,6.18,Manga (? vols),Sep 2017 -
15257,Boku ga Yuusha de Maou mo Boku de,6.18,Manga (4 vols),Jul 2019 - Feb 2021
15258,Isekai de Slow Life wo (Ganbou),6.18,Manga (? vols),Jul 2019 -
15259,Choppiri Ecchi na Sanshimai demo, Oyomesan ni Shitekuremasu ka?,6.18,Manga (? vols),Dec 2019 -
15260,Hatenkou,6.18,One-shot (? vols),Dec 2005 - Dec 2005
15261,The Black Cat,6.18,One-shot (? vols),-
15262,Ai ga Nakucha ne!,6.18,Manga (1 vols),Sep 2003 -
15263,Ouji-sama no Renai Jijou,6.17,One-shot (? vols),1998 - 1998
15264,Hana Meiro,6.17,One-shot (? vols),Nov 2003 - Nov 2003
15265,Natsu wo Oboeru,6.17,Manga (? vols),Jul 2008 - Oct 2008
15266,Dead Heads,6.17,One-shot (? vols),2002 - 2002
15267,Boku no Pet,6.17,One-shot (? vols),-
15268,Gakkou no Shinigami-san,6.17,One-shot (? vols),Jan 2013 - Jan 2013
15269,Bocchiman,6.17,Manga (2 vols),Dec 2013 - Oct 2014
15270,At Home Happy System,6.17,Doujinshi (1 vols),Dec 2008 - Dec 2008
15271,Undeadman,6.17,One-shot (? vols),1990 - 1990
15272,Taiyou no Kiseki,6.17,One-shot (? vols),Jun 2014 - Jun 2014
15273,Tetsuo: The Bullet Man,6.17,Manga (1 vols),Dec 2010 - Aug 2011
15274,Hana wa Nisemono,6.17,Manga (1 vols),Dec 2012 - Apr 2015
15275,Rousoku-hime,6.17,Manga (2 vols),Oct 2008 - Dec 2010
15276,Oni ga Deru ka Ja ga Deru ka,6.17,Manga (5 vols),Jun 2014 - May 2017
15277,Kono Saki, Love Love Nari.,6.17,One-shot (? vols),May 2016 - May 2016
15278,Kokenoshima,6.17,One-shot (? vols),Nov 2010 - Nov 2010
15279,Gekkou no Arcadia,6.17,One-shot (? vols),Mar 2017 - Mar 2017
15280,Mino-san no Sore, Sawattemo Ii?,6.17,Manga (2 vols),Jan 2018 - Aug 2019
15281,Misa-chan,6.17,One-shot (? vols),Jun 2016 - Jun 2016
15282,Tokyo Shinobi Squad,6.17,Manga (3 vols),Jun 2019 - Dec 2019
15283,Tensei Inja wa Hokusoemu,6.17,Manga (? vols),Sep 2020 -
15284,Harley Takes the House,6.17,Manhwa (? vols),Feb 2020 - May 2022
15285,Giniro no Genders,6.16,Manga (3 vols),Jun 2018 - Jun 2019
15286,Sono Rettou Kishi, Level 999,6.16,Manga (? vols),Jul 2019 -
15287,Kimi ga Niku ni Nattemo,6.16,Manga (1 vols),Feb 2020 - May 2020
15288,Elf Deck to Senjougurashi,6.16,Manga (3 vols),Jul 2019 - Jun 2020
15289,Kono Shima ni wa Midara de Jaaku na Mono ga Sumu,6.16,Manga (9 vols),Apr 2014 - Mar 2018
15290,Ame ga Yamu Koro ni,6.16,One-shot (? vols),Mar 2014 - Mar 2014
15291,More!!!,6.16,One-shot (? vols),Sep 2014 - Sep 2014
15292,Mashounen B.T.,6.16,Manga (1 vols),Sep 1983 - Nov 1983
15293,3D Material,6.16,Manga (1 vols),- 1999
15294,Twins,6.16,Manga (1 vols),Apr 1997 - Jun 2000
15295,Gyakusou Shoujo: Owaranai Natsuyasumi,6.16,Manga (2 vols),Mar 2007 - Feb 2008
15296,Akazukin Eliza,6.16,One-shot (? vols),May 2009 - May 2009
15297,Byouto Shoujo Kan,6.16,One-shot (? vols),-
15298,Leave,6.16,One-shot (? vols),Jan 2003 - Jan 2003
15299,Figure Maker,6.16,Manga (1 vols),Mar 2008 - Mar 2008
15300,Cross Days,6.16,Manga (2 vols),Apr 2010 - May 2011
15301,Anorexia: Shikabane Hanako wa Kyoshokushou,6.16,Manga (2 vols),Sep 2011 - Jan 2013
15302,99★9,6.16,One-shot (? vols),Feb 2012 - Feb 2012
15303,Boku to Kanojo no Game Sensou,6.16,Manga (1 vols),May 2012 - Jan 2013
15304,Kijou Sensou,6.16,One-shot (? vols),Jan 2016 - Jan 2016
15305,I Am a Hero Koushiki Comic Anthology: 8 Tales of the ZQN,6.16,Manga (1 vols),Feb 2016 - Apr 2016
15306,Shitto na Watashi to Sick na Aitsu,6.16,One-shot (? vols),Feb 2016 - Feb 2016
15307,Kamisama no Iutoori 0,6.16,Manga (? vols),Jan 2017 - Feb 2017
15308,Kimi wo Mawashitai.,6.16,Manga (1 vols),Jan 2013 - Mar 2014
15309,Vampire Killer,6.15,One-shot (? vols),Dec 2015 - Dec 2015
15310,S+M,6.15,Manga (3 vols),2000 - 2002
15311,Crossbone Tanteidan,6.15,Manga (1 vols),Mar 1999 - Mar 1999
15312,Honogurai Mizu no Soko kara,6.15,Manga (1 vols),2004 - 2004
15313,Yodong's Vampire,6.15,Manhwa (1 vols),2001 - 2001
15314,Anata no Iro,6.15,One-shot (? vols),Nov 2003 - Nov 2003
15315,SOS Dai Tokyo Tankentai,6.15,Manga (1 vols),1979 - 1995
15316,Taiken,6.15,Manga (1 vols),2005 -
15317,Aku no Joou no Kiseki,6.15,Manga (2 vols),Dec 2016 - Jun 2018
15318,Senpai! Office Love Shimasho♪,6.15,Manga (2 vols),May 2019 - Sep 2020
15319,Tenseimae kara Nerawaretemasu!!,6.15,Manga (1 vols),Jul 2019 - Jan 2020
15320,Hentai,6.15,Manga (2 vols),Sep 2017 - Aug 2018
15321,Inu ni Nattara Suki na Hito ni Hirowareta.,6.15,Manga (? vols),Aug 2020 -
15322,Tensei Gotoki de Nigerareru to demo, Niisan?,6.15,Manga (? vols),Oct 2020 -
15323,Kamen Boxer,6.15,Manga (1 vols),1989 - 1989
15324,Vampire Girl,6.15,One-shot (? vols),Mar 2011 - Mar 2011
15325,Hime Koi,6.15,One-shot (? vols),Oct 2013 - Oct 2013
15326,Asahina Koharu no Mousou Biyori,6.15,One-shot (? vols),Aug 2013 - Aug 2013
15327,Sensei, Ote wo Douzo?,6.15,One-shot (? vols),Sep 2013 - Sep 2013
15328,orz,6.15,Manga (1 vols),Jun 2011 - Jun 2011
15329,A-chan no Pudding,6.15,One-shot (? vols),Feb 2012 - Feb 2012
15330,Majo to Boku,6.15,One-shot (? vols),2010 - 2010
15331,Kenjuu Tenshi,6.15,Manga (1 vols),Apr 1949 - Apr 1949
15332,Underdog,6.15,Manga (3 vols),May 2008 - Aug 2009
15333,Hatsukoi,6.15,One-shot (? vols),Jul 2009 - Jul 2009
15334,Vetsunova,6.15,One-shot (? vols),Jan 2013 - Jan 2013
15335,A Useless Villain,6.15,Manhwa (? vols),Feb 2021 - Jan 2022
15336,Hakoniwa Oukoku no Craft Master,6.14,Manga (5 vols),Feb 2016 - Dec 2018
15337,Strike or Gutter,6.14,Manga (6 vols),Jul 2018 - Mar 2021
15338,Kagaku to Mahou no Kakutouka-tachi,6.14,One-shot (? vols),Jul 2019 - Jul 2019
15339,Doryoku Shisugita Sekai Saikyou no Butouka wa, Mahou Sekai wo Yoyuu de Ikinuku.,6.14,Manga (? vols),Jul 2018 -
15340,Ura Account Joshi,6.14,Manga (3 vols),Sep 2019 - Jun 2021
15341,Destiny Lovers,6.14,Manga (? vols),Apr 2020 -
15342,Shinigami Saikoro Game,6.14,Manga (3 vols),Dec 2019 - Jun 2020
15343,Around 40 Shachiku no Golem Master,6.14,Manga (? vols),Feb 2018 -
15344,Mouryo Kiden,6.14,Manga (3 vols),1994 -
15345,D no Fuuin,6.14,Manga (1 vols),Jun 1999 - Sep 1999
15346,Destruction Princess,6.14,Manga (3 vols),Dec 2003 - Oct 2006
15347,Bestia,6.14,Manga (4 vols),1999 - 2004
15348,Mist Story,6.14,Manga (1 vols),May 1991 - Aug 1992
15349,Like a Flower,6.14,One-shot (? vols),-
15350,Daiou,6.14,Manga (1 vols),Sep 1993 - 1999
15351,Inu Usa Neko,6.14,Doujinshi (1 vols),Dec 2003 - Dec 2003
15352,Ookami nante Kowakunai!!,6.14,Manga (1 vols),Nov 1987 - Apr 1989
15353,Dr. Dead,6.14,One-shot (? vols),-
15354,Jump Super Stars,6.14,One-shot (? vols),2005 - 2005
15355,Shin Devilman,6.14,Manga (1 vols),May 1979 - May 1981
15356,Pieces of You,6.14,One-shot (? vols),2004 - 2004
15357,Tokarev no Ayaui Shiro,6.14,Manga (2 vols),2010 - 2012
15358,Comics Underground Japan,6.14,Manga (1 vols),1981 - 1996
15359,Maji Bura!?,6.14,Manga (2 vols),Dec 2010 - Oct 2012
15360,Crash Bandicoot Dansu! de Jump! na Daibouken,6.14,Manga (2 vols),Dec 1997 - Feb 1999
15361,Change☆Idol,6.14,One-shot (? vols),Apr 2012 - Apr 2012
15362,Mayonaka ni Binetsu,6.14,One-shot (? vols),2013 - 2013
15363,Yume Onna,6.14,One-shot (? vols),Dec 2013 - Dec 2013
15364,Tokyo DTED,6.14,Manga (3 vols),Oct 2013 - Oct 2014
15365,Warashibe Tantei Numa Shichirou,6.14,One-shot (? vols),Feb 2013 - Feb 2013
15366,Magazine Heroines on the Beach,6.14,One-shot (? vols),Jul 2014 - Jul 2014
15367,Buffalo 5-nin Musume,6.13,Manga (1 vols),2013 - 2013
15368,Hatsukoi Monster,6.13,Manga (? vols),Jan 2013 -
15369,Oshiego ni Kyouhaku sareru no wa Hanzai desu ka?,6.13,Manga (3 vols),Jun 2018 - Nov 2019
15370,Tsuyuki-san wa Furaretenai,6.13,Manga (? vols),Oct 2018 - Oct 2018
15371,Zombies,6.13,Manga (? vols),Apr 2017 - Apr 2017
15372,Love You!,6.13,Manga (4 vols),Feb 2010 - Oct 2012
15373,Youkai Banchou,6.13,Manga (7 vols),Jan 2015 - Apr 2017
15374,Red Sprite,6.13,Manga (2 vols),Aug 2016 - Nov 2016
15375,Machigatta Light Novel no Tsukurikata,6.13,Manga (1 vols),Jul 2009 - Mar 2010
15376,Mika ni Harassment,6.13,Manga (1 vols),Mar 2005 - Mar 2005
15377,Hakui no Kanojo,6.13,Manga (6 vols),Jul 2009 - May 2017
15378,Hakushi no Fukakai na Yaen,6.13,Manga (1 vols),2011 -
15379,Sensei to Ikenai H,6.13,Manga (1 vols),-
15380,Futatabi,6.13,One-shot (? vols),Aug 1985 - Aug 1985
15381,...Curtain.: Sensei to Kiyoraka ni Dousei,6.13,Manga (1 vols),Oct 2006 - Oct 2006
15382,Iinari! Aibration,6.13,Manga (4 vols),2007 - Jun 2010
15383,Tenkyuugi,6.13,One-shot (? vols),Sep 2005 - Sep 2005
15384,Cloverfield/Kishin,6.13,Manga (1 vols),Jan 2008 - May 2008
15385,Idenshi Level Tsurugi,6.13,Manga (1 vols),Dec 2003 - Dec 2003
15386,Futari no Tame ni Sekai wa Aru no.,6.13,Manga (1 vols),Jan 1995 - Sep 1997
15387,Hachimitsu Shounen,6.13,Manga (1 vols),2003 - 2003
15388,Tenshun,6.13,One-shot (? vols),Jan 2007 - Jan 2007
15389,Watashi no... Megane-kun,6.12,Manga (7 vols),Jul 2001 - Nov 2003
15390,Hoshi no Kuni,6.12,One-shot (? vols),Sep 2009 - Sep 2009
15391,Yuutousei to Himitsu no Oshigoto,6.12,Manga (? vols),Mar 2018 -
15392,Alcafus,6.12,Manga (4 vols),Jul 2018 - Feb 2021
15393,Kyoushitsu Jibaku Club,6.12,Manga (3 vols),Dec 2017 - Aug 2018
15394,Orc Henshuu to Onna Kishi Mangaka-san,6.12,Manga (3 vols),Nov 2017 - Mar 2019
15395,Uchi no Musume ni Te wo Dasuna!: Oyako Heroine Funtousu,6.12,Manga (3 vols),Jan 2014 - May 2015
15396,Kyousei Harem Keiyaku,6.12,Manga (3 vols),Oct 2014 - Oct 2015
15397,Fujiko no Kimyou na Shoseijutsu: Whitesnake no Gosan,6.12,One-shot (? vols),Dec 2021 - Dec 2021
15398,Iigakari Neesan,6.12,One-shot (? vols),Apr 2005 - Apr 2005
15399,Linda,6.12,One-shot (? vols),2000 - 2000
15400,Kurenai Kuraki,6.12,One-shot (? vols),Oct 2008 - Oct 2008
15401,Ghost Heights Kanri Kumiai,6.12,One-shot (? vols),Jan 2015 - Jan 2015
15402,S Rare Soubi no Niau Kanojo,6.12,Manga (9 vols),Dec 2015 - Aug 2019
15403,Omujo!,6.12,Manga (2 vols),Dec 2016 - Feb 2019
15404,Isekai Cheat Magician,6.12,Manga (? vols),Dec 2016 -
15405,Hentai Elf to Majime Orc,6.12,Manga (1 vols),Oct 2016 - Jan 2018
15406,Waltz,6.12,One-shot (? vols),Feb 2017 - Feb 2017
15407,Kuromachi,6.11,Manga (3 vols),Jan 2014 - Oct 2016
15408,Shibuya Kingyo,6.11,Manga (11 vols),Sep 2016 - Apr 2021
15409,Grashros,6.11,Manga (5 vols),Jul 2017 - Aug 2018
15410,Aruji no Kigen,6.11,One-shot (? vols),Jan 2013 - Jan 2013
15411,Doukyuusei no Macho-kun,6.11,Manga (2 vols),Feb 2014 - Dec 2014
15412,13-nin no Short Suspense & Horror,6.11,Manga (1 vols),Jul 1996 - Jul 1996
15413,Baby Birth,6.11,Manga (2 vols),May 2001 - Aug 2002
15414,Spider-Man,6.11,Manga (8 vols),Jan 1970 - Sep 1971
15415,AR: Wasurerareta Natsu,6.11,Manga (? vols),Mar 2006 - Jul 2006
15416,Cherish,6.11,One-shot (? vols),Apr 2004 - Apr 2004
15417,P=NP?,6.11,One-shot (? vols),Jun 1995 - Jun 1995
15418,Gantz no Moto: Oku Hiroya to SF Eiga Monogatari,6.11,One-shot (? vols),Jan 2011 - Jan 2011
15419,Sunshine,6.11,One-shot (? vols),Jul 2012 - Jul 2012
15420,Girls' Lives,6.11,One-shot (? vols),Oct 2008 - Oct 2008
15421,Aka no Haikyo,6.10,Manga (1 vols),Aug 2009 - Dec 2010
15422,Unreal Sunshine,6.10,One-shot (? vols),2006 - 2006
15423,Astro,6.10,One-shot (? vols),Jun 2012 - Jun 2012
15424,Eiken,6.10,Manga (18 vols),2001 - 2004
15425,Black Magic,6.10,Manga (1 vols),Feb 1983 - Feb 1983
15426,Yuuhi Romance,6.10,Manga (1 vols),Jun 2005 - Dec 2006
15427,Talking Arrogantly,6.10,One-shot (? vols),Apr 2006 - Apr 2006
15428,eco,6.10,Doujinshi (1 vols),2007 - 2007
15429,Nejimage Factor,6.10,Manga (6 vols),Mar 2014 - May 2018
15430,Yumeoi,6.10,One-shot (? vols),Aug 2015 - Aug 2015
15431,Toilet ga Hanako-san,6.10,One-shot (? vols),Apr 2013 - Apr 2013
15432,Qtμt,6.10,Manga (? vols),Jul 2016 -
15433,Aranagi-sama,6.10,One-shot (? vols),May 2016 - May 2016
15434,Ame Tokidoki Koi Moyou,6.10,One-shot (? vols),Apr 2013 - Apr 2013
15435,Angel Game: Sayonara to Mirai no Kakera,6.10,Manga (2 vols),Jun 2011 - Sep 2011
15436,Libidors,6.10,Manga (7 vols),Nov 2018 - Jul 2020
15437,Onegai, Nugashite.,6.10,Manga (? vols),Aug 2019 -
15438,Yuusha Shoutai: Kamoku Yuusha wa Nagasarenai,6.10,Manga (? vols),Apr 2021 -
15439,Nishuume Cheat no Tensei Madoushi: Saikyou ga 1000-nengo ni Tensei shitara, Jinsei Yoyuu sugimashita,6.10,Manga (? vols),Sep 2020 -
15440,Saiko Kuro,6.09,Manga (1 vols),Sep 2017 - Feb 2018
15441,Isekai de Saikyou no Tsue ni Tensei shita Ore ga Iyagaru Shoujo wo Muriyari Mahou Shoujo ni P suru!,6.09,Manga (5 vols),Mar 2017 - Mar 2019
15442,Renai Kinshi Gakuen,6.09,Manga (2 vols),Apr 2018 - Jun 2019
15443,Homeless Tensei: Isekai de Jiyuu Sugiru Jikyuu Jisoku Seikatsu,6.09,Manga (? vols),Oct 2018 -
15444,Otaku no Tonari wa Elf desu ka?,6.09,Manga (5 vols),Jul 2019 - Mar 2021
15445,Kingdom of the Z,6.09,Manga (6 vols),Nov 2018 - Oct 2021
15446,Koukando ga Mieru You ni Natta n daga, Heroine ga Count Stop shiteiru Ken,6.09,Manga (2 vols),Nov 2019 - Oct 2020
15447,Iroenose.,6.09,Doujinshi (1 vols),Aug 2014 - Aug 2014
15448,Gokujou Beef Curry, Himitsu-iri,6.09,Manga (1 vols),Feb 2013 - Oct 2013
15449,Cryptic White,6.09,One-shot (? vols),Mar 2014 - Mar 2014
15450,Majo no Yaen,6.09,One-shot (? vols),Sep 2013 - Sep 2013
15451,Watashi no Fushidara,6.09,Manga (2 vols),Nov 2015 - Dec 2016
15452,Meteor,6.09,Manga (3 vols),2008 - 2011
15453,Gemsilica,6.09,Doujinshi (? vols),1995 - 1995
15454,Koutetsu Jeeg,6.09,Manga (2 vols),Sep 1975 - Jul 1976
15455,Kokoro Photography,6.09,One-shot (? vols),Oct 2011 - Oct 2011
15456,Best Couple,6.09,Manhwa (? vols),-
15457,Queen's Blade: Rurou no Senshi,6.09,Manga (3 vols),2008 -
15458,Jacarandá,6.09,Manga (1 vols),Oct 2002 - Dec 2004
15459,PQ Angels,6.09,Manga (1 vols),Sep 1997 - Dec 1997
15460,Cha Chu Cho,6.09,One-shot (? vols),2000 - 2000
15461,ChäoS;HEAd,6.09,Manga (1 vols),Aug 2008 - May 2009
15462,I Love My Sister's Boyfriend,6.09,One-shot (? vols),2000 - 2000
15463,Leona Explosion,6.09,Manga (1 vols),2007 - 2008
15464,.traeH,6.09,One-shot (? vols),Oct 2008 - Oct 2008
15465,Present Koukan wa Kiken na Kaori...!?,6.09,One-shot (? vols),Aug 2013 - Aug 2013
15466,30-sai, Shojo OL,6.09,Manga (1 vols),Dec 2013 - Dec 2013
15467,Truth,6.09,One-shot (? vols),Nov 2011 - Sep 2012
15468,Haru-nee ga Boku ni xx Suru Riyuu,6.08,Manga (2 vols),Jan 2013 - Jan 2014
15469,Gringo 2061,6.08,Manga (? vols),Mar 2013 - Nov 2013
15470,Tadashikunai Renai no Susume,6.08,Manga (1 vols),Jun 2013 - Dec 2013
15471,Inugami-san to Sarutobi-kun wa Naka ga Warui.,6.08,Manga (3 vols),Feb 2014 - Aug 2015
15472,Boku no Geboku ni Nare!,6.08,Manga (1 vols),Apr 2013 - Feb 2014
15473,Peach Milk Crown,6.08,Manga (4 vols),Jan 2018 - Feb 2019
15474,Futago, Futagokoro.,6.08,Manga (2 vols),Oct 2018 - Oct 2019
15475,Himenospia,6.08,Manga (8 vols),Mar 2017 - Apr 2021
15476,Tokushu Seiheki Kyoushitsu e Youkoso,6.08,Manga (? vols),Oct 2018 -
15477,Ouhi-sama wa Toubouchuu,6.08,Manga (1 vols),May 2017 - Nov 2017
15478,Shinigami Musume wa Peropero Shitai,6.08,Manga (? vols),Aug 2020 -
15479,Animal Joe,6.08,Manga (1 vols),Dec 2006 - Mar 2008
15480,Ijousha no Ai,6.08,Manga (6 vols),Apr 2017 - Sep 2018
15481,Sora no Seibun,6.08,Manga (1 vols),1997 - 1997
15482,Mosaic Man,6.08,One-shot (? vols),2003 - 2003
15483,Shikotama,6.08,Manga (1 vols),Sep 2002 - Feb 2003
15484,Forest Bear,6.08,One-shot (? vols),2008 - 2008
15485,Mappa Teacher,6.08,One-shot (? vols),-
15486,Princess Tutu,6.07,Manga (2 vols),Aug 2002 - May 2003
15487,Lost Child,6.07,Manga (1 vols),Jul 1993 - Jul 1995
15488,Hoshi ni Negau,6.07,One-shot (? vols),Jun 2003 - Jun 2003
15489,Oni: 2889-nen no Hanran,6.07,Manga (1 vols),Oct 1971 - Oct 1971
15490,Narikiri Anko-chan,6.07,One-shot (? vols),-
15491,Karakasa no Saien,6.07,Manga (2 vols),Dec 2007 - Jun 2010
15492,Change Boy,6.07,One-shot (? vols),2008 - 2008
15493,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,6.07,Manga (4 vols),Dec 2017 - Sep 2019
15494,Arata Primal,6.07,Manga (4 vols),Feb 2019 - Nov 2019
15495,Himari no Mawari,6.07,Manga (3 vols),Nov 2018 - Jun 2020
15496,Narikawari,6.07,Manga (6 vols),Feb 2018 - Aug 2019
15497,Isekai Tensei... saretenee!,6.07,Manga (? vols),Aug 2019 -
15498,Horeshou no Half Elf-san the Comic,6.07,Manga (? vols),Jun 2019 -
15499,Zettai ni Damage wo Ukenai Skill wo Moratta node, Boukensha toshite Musou shitemiru,6.07,Manga (? vols),Jun 2020 -
15500,Suna no Meiro,6.07,Manga (1 vols),Sep 2010 - Sep 2010
15501,Liar Kiss,6.07,One-shot (? vols),Nov 2013 - Nov 2013
